id,source_date_accessed,source_id,author,year,gender,genre,title,format,catalogue_numbers
1732,20100817,1823A060,Caroline MAXWELL,1823,Female,,"THE ACTRESS, OR COUNTESS AND NO COUNTESS. A NOVEL. BY CAROLINE MAXWELL, AUTHOR OF ""MALCOLM DOUGLAS,"" ""ALFRED OF NORMANDY,"" ""EARL OF DESMOND,"" ""FEUDAL TALES,"" &C. &C. IN FOUR VOLUMES","4 vols (I xiv, 207p; II 200p; III 226p; IV 204p). 12&deg;",Corvey; CME 3-628-48201-1; ECB 375; EN2 1823: 62; NSTC 2M21270; xOCLC
1734,20100817,1823A062,Mary MEEKE,1823,Female,,"WHAT SHALL BE, SHALL BE. A NOVEL. IN FOUR VOLUMES. BY MRS. MEEKE, AUTHOR OF THE VEILED PROTECTRESS; OLD WIFE AND YOUNG HUSBAND; THERE IS A SECRET! FIND IT OUT; WHICH IS THE MAN? THE SPANISH CAMPAIGN, &C",4 vols (I 270p; II 315p; III 295p; IV 316p). 12&deg;,Corvey; CME 3-628-48051-5; ECB 378; EN2 1823: 63; NSTC 2M23138; xOCLC
1735,20100817,1823A063,Mrs John Smythe MEMES,1823,Female,,PRECIPITANCE: A HIGHLAND TALE. BY A LADY. IN TWO VOLUMES,"2 vols (I v, 275p; II 233p). 12&deg;",Corvey; CME 3-628-48368-9; ECB 468; EN2 1823: 64; NSTC 2M24105; OCLC 12639439
1743,20100817,1823A071,Regina Maria ROCHE,1823,Female,potgoth,"BRIDAL OF DUNAMORE; AND LOST AND WON. TWO TALES. BY REGINA MARIA ROCHE, AUTHOR OF THE CHILDREN OF THE ABBEY, TRECOTHICK BOWER, MAID OF THE HAMLET, MUNSTER COTTAGE BOY, VICAR OF LANSDOWN, HOUSES OF OSMA AND ALMERIA, &C. IN THREE VOLUMES",3 vols (I 306p; II 282p; III 300p). 12&deg;,Corvey; CME 3-628-48428-6; ECB 498; EN2 1823: 72; NSTC 2R14777; OCLC 7026424
1744,20100817,1823A072,Miss RUSSELL,1823,Female,,SKETCH OF HER OWN CIRCLE: BY MISS RUSSELL. IN FOUR VOLUMES,4 vols (I 286p; II 269p; III 268p; IV 284p). 12&deg;,Corvey; CME 3-628-48560-6; ECB 507; EN2 1823: 73; NSTC 2R20923; xOCLC
1745,20100817,1823A073,Leonora SANSAY,1823,Female,,"THE SCARLET HANDKERCHIEF. A NOVEL. IN THREE VOLUMES. BY AN AMERICAN, AUTHOR OF ZELICA THE CREOLE, &C. &C",3 vols (I 272p; II 264p; III 302p). 12&deg;,Corvey; CME 3-628-48531-2; ECB 516; EN2 1823: 12; NSTC 2A10524; xOCLC
1747,20100817,1823A075,Mary Wollstonecraft SHELLEY,1823,Female,potgoth,"VALPERGA: OR, THE LIFE AND ADVENTURES OF CASTRUCCIO, PRINCE OF LUCCA. BY THE AUTHOR OF ""FRANKENSTEIN."" IN THREE VOLUMES","3 vols (I iv, 293p; II 287p; III 269p). 12&deg;",Corvey; CME 3-628-48856-7; ECB 532; EN2 1823: 75; NSTC 2S18457; OCLC 1408209
1749,20100817,1823A077,Elizabeth Isabella SPENCE,1823,Female,,"HOW TO BE RID OF A WIFE, AND THE LILY OF ANNANDALE: TALES, BY ELIZABETH ISABELLA SPENCE, AUTHOR OF ""LETTERS FROM THE NORTH HIGHLANDS,"" ""OLD STORIES,"" &C. &C. IN TWO VOLUMES",2 vols (I 327p; II 256p). 12&deg;,Corvey; CME 3-628-48721-8; ECB 554; EN2 1823: 77; NSTC 2S33536; OCLC 13364126
1750,20100817,1823A078,Nella STEPHENS,1823,Female,,"DE MOWBRAY; OR, THE STRANGER KNIGHT. A ROMANCE. IN FOUR VOLUMES. BY NELLA STEPHENS",4 vols (I 235p; II 236p; III 240p; IV 247p). 12&deg;,Corvey; CME 3-628-48621-1; ECB 561; EN2 1823: 78; NSTC 2S38610; OCLC 11029018
1751,20100817,1823A079,Lady Isabella Wellwood STODDART,1823,Female,,"ANNALS OF THE FAMILY OF M'ROY. IN THREE VOLUMES. BY MRS. BLACKFORD, AUTHOR OF ""TALES OF MY AUNT MARTHA,"" ""SCOTTISH ORPHANS,"" &C","3 vols (I viii, 260p; II 260p; III 234p). 12&deg;",Corvey; CME 3-628-47226-1; ECB 59; EN2 1823: 79; NSTC 2B36116; xOCLC
1753,20100817,1823A081,Anne WALKER,1823,Female,,RICH AND POOR,1 vol.  (401p). 8&deg;,Corvey; CME 3-628-48570-3; ECB 492; EN2 1823: 81; NSTC 2R8959; OCLC 12779814
1754,20100817,1823A082,Catherine George WARD,1823,Female,,"THE COTTAGE ON THE CLIFF. A SEA-SIDE STORY. BY CATHERINE G. WARD, AUTHORESS OF&#8212;THE ROSE OF CLAREMONT,&#8212;THE MYSTERIOUS MARRIAGE,&#8212;FAMILY PORTRAITS, &C. &C. &C","1 vol.  (750p, ill.). 8&deg;",Corvey; CME 3-628-48825-7; ECB 623; EN2 1823: 82; NSTC 2W4955; OCLC 1180901
1755,20100817,1823A083,Catherine George WARD,1823,Female,,"THE MYSTERIES OF ST. CLAIR; OR, MARIETTE MOULINE. BY MRS. CATHERINE G. WARD, AUTHORESS OF THE FOLLOWING POPULAR NOVELS, VIZ. THE MYSTERIOUS MARRIAGE&#8212;THE ROSE OF CLAREMONT&#8212;ORPHAN BOY&#8212;THE THORN&#8212;FAMILY PORTRAITS&#8212;COTTAGE ON THE CLIFF&#8212;WIDOW'S CHOICE, &C","1 vol.  (624p, ill.). 8&deg;",NjP 3850.64.366; EN2 1823: 83; xNSTC; OCLC 41966436
1756,20100817,1823A084,Catherine George WARD,1823,Female,,"THE WIDOW'S CHOICE; OR, ONE, TWO, THREE. BY CATHERINE G. WARD, AUTHORESS OF THE ROSE OF CLAREMONT; MYSTERIOUS MARRIAGE; ORPHAN BOY; THORN, OR DOUBTFUL PROPERTY; FAMILY PORTRAITS; AND THE COTTAGE ON THE CLIFF","1 vol.  (621p, ill.). 8&deg;",BL PP.241(13); EN2 1823: 84; NSTC 2W4971; OCLC 41966439
1763,20100817,1824A004,ANON,1824,Female,a,"EMILY; OR, TRAITS OF PRINCIPLE. A TALE. BY A LADY","1 vol.  (iv, 302p). 8&deg;",BL 12651.g.60; ECB 186; EN2 1824: 3; NSTC 2E9258; xOCLC
1775,20100817,1824A016,Agnes Anne BARBER,1824,Female,,"COUNTRY BELLES; OR, GOSSIPS OUTWITTED. BY AGNES ANNE BARBER. IN THREE VOLUMES","3 vols (I xi, 245p; II 255p; III 279p). 12&deg;",Corvey; CME 3-628-47101-X; ECB 139; EN2 1824: 16; NSTC 2B7196; OCLC 23919666
1776,20100817,1824A017,Elizabeth BARBER,1824,Female,,"TALES OF MODERN DAYS. BY ELIZABETH BARBER, AUTHOR OF ""DANGEROUS ERRORS""&#8212;""INFLUENCE AND EXAMPLE.""","1 vol.  (ix, 340p). 12&deg;",Corvey; CME 3-628-47102-8; ECB 39; EN2 1824: 17; xNSTC; OCLC 21086665
1777,20100817,1824A018,Amelia BRISTOW,1824,Female,,"THE FAITHFUL SERVANT; OR, THE HISTORY OF ELIZABETH ALLEN. A NARRATIVE OF FACTS","1 vol.  (xii, 216p). 12&deg;",O 24.1; EN2 1824: 18; NSTC 2B48810; xOCLC
1778,20100817,1824A019,Maria Elizabeth BUDDEN,1824,Female,,"HELENA EGERTON; OR, TRAITS OF FEMALE CHARACTER. IN TWO VOLUMES. BY THE AUTHOR OF ALWAYS HAPPY, CLAUDINE, &C. NEW EDITION, REVISED AND CORRECTED BY THE AUTHOR",2 vols (I 246p; II 248p). 12&deg;,BL 12614.k.2; ECB 263; EN2 1824: 19; NSTC 2B56480; xOCLC
1781,20100817,1824A022,Joanna CAREY,1824,Female,,"LASTING IMPRESSIONS: A NOVEL, IN THREE VOLUMES. BY MRS. JOANNA CAREY","3 vols (I v, 367p; II 382p; III 370p). 12&deg;",Corvey; CME 3-628-47214-8; ECB 97; EN2 1824: 22; NSTC 2C7139; OCLC 13054159
1782,20100817,1824A023,Mary CHARLTON,1824,Female,?,"GRANDEUR AND MEANNESS; OR, DOMESTIC PERSECUTION. A NOVEL. IN THREE VOLUMES. BY MARY CHARLTON, AUTHOR OF THE WIFE AND MISTRESS, ROSELLA, &C. &C",3 vols (I 331p; II 318p; III 342p). 12&deg;,Corvey; CME 3-628-47254-7; ECB 107; EN2 1824: 23; NSTC 2C16520; xOCLC
1783,20100817,1824A024,Mary CHARLTON,1824,Female,?,"PAST EVENTS; AN HISTORICAL NOVEL, OF THE EIGHTEENTH CENTURY, BY THE AUTHOR OF ""THE WIFE AND THE MISTRESS,"" ""THE PIRATE OF NAPLES,"" ""ROSELLA,"" ""ANDRONICA,"" &C., &C. IN THREE VOLUMES","3 vols (I xi, 318p; II 308p; III 315p). 12&deg;",Corvey; CME 3-628-48403-0; ECB 436; EN2 1824: 24; NSTC 2C16521; OCLC 13349343
1787,20100817,1824A028,Selina DAVENPORT,1824,Female,,"PREFERENCE. A NOVEL. IN TWO VOLUMES. BY SELINA DAVENPORT, AUTHOR OF THE HYPOCRITE, OR MODERN JANUS; DONALD MONTEITH; AN ANGEL'S FORM AND DEVIL'S HEART; ORIGINAL OF THE MINIATURE; LEAP YEAR, &C. &C",2 vols (I 283p; II 224p). 12&deg;,Corvey; CME 3-628-47375-6; ECB 153; EN2 1824: 28; NSTC 2D3614; xOCLC
1790,20100817,1824A031,"Claire Louise Rose Bonne, Duchesse de DURAS",1824,Female,,"OURIKA, A TALE. BY THE DUCHESS OF DURAS",1 vol.  (136p). 12&deg;,C Rom.1.44<sup>2</sup>; ECB 175; EN2 1824: 31; NSTC 23441; OCLC 14206615
1792,20100817,1824A033,Susan Edmonstone FERRIER,1824,Female,,THE INHERITANCE. BY THE AUTHOR OF MARRIAGE. IN THREE VOLUMES,3 vols (I 387p; II 415p; III 359p). 8&deg;,Corvey; CME 3-628-47877-4; ECB 296; EN2 1824: 33; NSTC 2F4876; OCLC 20010910
1795,20100817,1824A036,Caroline de la Motte FOUQU&#201;,1824,Female,,THE OUTCASTS. A ROMANCE. TRANSLATED FROM THE GERMAN. BY GEORGE SOANE. IN TWO VOLUMES,"2 vols (I xv, 258p; II 287p). 8&deg;",BL N.250; ECB 213; EN2 1824: 36; NSTC 2L2850; OCLC 6867566
1800,20100817,1824A041,Catherine Grace Frances GORE,1824,Female,,"THERESA MARCHMONT; OR, THE MAID OF HONOUR. A TALE. BY MRS. CHARLES GORE",1 vol.  (120p). 12&deg;,BL N.121(2); ECB 584; EN2 1824: 41; NSTC 2G14894; OCLC 21316927
1801,20100817,1824A042,Sarah GREEN,1824,Female,,"SCOTCH NOVEL READING; OR, MODERN QUACKERY. A NOVEL REALLY FOUNDED ON FACTS. IN THREE VOLUMES. BY A COCKNEY",3 vols (I 242p; II 238p; III 245p). 12&deg;,Corvey; CME 3-628-47300-4; ECB 519; EN2 1824: 42; NSTC 2G20159; OCLC 40638733
1804,20100817,1824A045,Anne Julia Kemble HATTON,1824,Female,,"WOMAN'S A RIDDLE. A ROMANTIC TALE. IN FOUR VOLUMES. BY ANN OF SWANSEA, AUTHOR OF CONVICTION, CESARIO ROSALBA, SECRETS IN EVERY MANSION, CHRONICLES OF AN ILLUSTRIOUS HOUSE, LOVERS AND FRIENDS, GONZALO DI BALDIVIA, GUILTY OR NOT GUILTY, &C. &C",4 vols (I 312p; II 319p; III 228p; IV 328p). 12&deg;,Corvey; CME 3-628-48789-7; ECB 20; EN2 1824: 45; NSTC 2A13197; xOCLC
1805,20100817,1824A046,Laetitia-Matilda HAWKINS,1824,Female,,"ANNALINE; OR, MOTIVE-HUNTING",3 vols (I 346p; II 307p; III 310p). 8&deg;,Corvey; CME 3-628-47061-7; ECB 20; EN2 1824: 46; NSTC 2H13207; OCLC 29106589
1807,20100817,1824A048,"Barbara HOFLAND [formerly HOOLE, Barbara]",1824,Female,?,"DECISION. A TALE. BY MRS. HOFLAND, AUTHOR OF INTEGRITY A TALE, PATIENCE A TALE, THE SON OF A GENIUS; TALES OF THE PRIORY; TALES OF THE MANOR, &C. &C","1 vol.  (272p, ill.). 12&deg;",Corvey; CME 3-628-47665-8; ECB 275; EN2 1824: 48; NSTC 2H29382; OCLC 31114054
1808,20100817,1824A049,"Barbara HOFLAND [formerly HOOLE, Barbara]",1824,Female,?,"PATIENCE. A TALE. BY MRS. HOFLAND, AUTHOR OF INTEGRITY, A TALE; THE SON OF A GENIUS, TALES OF THE PRIORY, TALES OF THE MANOR, &C. &C","1 vol.  (298p, ill.). 12&deg;",BL N.219; ECB 275; EN2 1824: 49; NSTC 2H29409; OCLC 9763812
1815,20100817,1824A056,Hannah Maria JONES,1824,Female,,"THE FORGED NOTE: OR, JULIAN AND MARIANNE. A MORAL TALE, FOUNDED ON RECENT FACTS. BY MRS. H. M. JONES, AUTHORESS OF GRETNA GREEN,&#8212;WEDDING RING,&#8212;BRITISH OFFICER, &C","1 vol.  (661p, ill.). 8&deg;",BL 1570/1499; EN2 1824: 55; NSTC 2J10424; OCLC 28894352
1816,20100817,1824A057,Hannah Maria JONES,1824,Female,,"THE GAMBLERS; OR, THE TREACHEROUS FRIEND: A MORAL TALE, FOUNDED ON RECENT FACTS. BY THE AUTHOR OF SEVERAL POPULAR WORKS","1 vol.  (672p, ill.). 8&deg;",BL 012646.bbb.2; EN2 1824: 56; NSTC 2J10425; xOCLC
1817,20100817,1824A058,Hannah Maria JONES,1824,Female,,"THE WEDDING RING; OR MARRIED AND SINGLE. A DOMESTIC TALE. BY H. M. JONES, AUTHORESS OF GRETNA GREEN, THE BRITISH OFFICER, &C. &C","1 vol.  (718p, ill.). 8&deg;",BL 1560/1181; EN2 1824: 57; NSTC 2J10445; OCLC 2409013
1818,20100817,1824A059,Mary Ann KELTY,1824,Female,,"TRIALS; A TALE. BY THE AUTHOR OF ""THE FAVOURITE OF NATURE,"" &C. &C. IN THREE VOLUMES",3 vols (I 328p; II 315p; III 314p). 12&deg;,Corvey; CME 3-628-48828-1; ECB 599; EN2 1824: 58; NSTC 2K2417; OCLC 6853360
1826,20100817,1824A067,Mary Russell MITFORD,1824,Female,,"OUR VILLAGE: SKETCHES OF RURAL CHARACTER AND SCENERY. BY MARY RUSSELL MITFORD, AUTHOR OF JULIAN, A TRAGEDY","5 vols (I (1824) viii, 292p; II (1826) vii, 311p; III (1828) viii, 315p; IV (1830) viii, 345p; V (1832) iv, 362p). 8&deg;",Corvey; CME 3-628-48216-X; ECB 389; EN2 1824: 67; NSTC 2M31679; OCLC 35903599
1827,20100817,1824A068,Miss E. H. M'LEOD,1824,Female,,"PRINCIPLE! A FASHIONABLE TALE. IN FOUR VOLUMES. BY MISS M'LEOD: AUTHOR OF TALES OF TON, FIRST, SECOND, AND THIRD SERIES",4 vols (I 263p; II 266p; III 261p; IV 268p). 12&deg;,Corvey; CME 3-628-48139-2; ECB 361; EN2 1824: 65; NSTC 2M7091; xOCLC
1828,20100817,1824A069,Hannah W. MOORE,1824,Female,,ELLEN RAMSAY. IN THREE VOLUMES. BY MISS HANNAH W. MOORE,3 vols (I 311p; II 390p; III 349p). 12&deg;,Corvey; CME 3-628-48282-8; ECB 394; EN2 1824: 68; NSTC 2M34776; OCLC 9046503
1833,20100817,1824A074,Amelia Alderson OPIE,1824,Female,,"MUCH TO BLAME, A TALE. BY A CELEBRATED AUTHOR. IN THREE VOLUMES",3 vols (I 294p; II 295p; III 336p). 12&deg;,Corvey; CME 3-628-48390-5; ECB 400; EN2 1824: 73; NSTC 2M39786; xOCLC
1837,20100817,1824A078,Jane PORTER,1824,Female,?,"DUKE CHRISTIAN OF LUNEBURG; OR, TRADITION FROM THE HARTZ. BY MISS JANE PORTER, AUTHOR OF ""THADDEUS OF WARSAW,"" &C. &C. &C. IN THREE VOLUMES","3 vols (I viii, 357p; II 416p; III 402p, 6). 12&deg;",Corvey; CME 3-628-48358-1; ECB 464; EN2 1824: 77; NSTC 2P22418; OCLC 5373066
1838,20100817,1824A079,Sophia REEVE,1824,Female,,"STANMORE; OR, THE MONK, AND THE MERCHANT'S WIDOW. BY SOPHIA REEVE. IN THREE VOLUMES",3 vols (I 278p; II 258p; III 271p). 12&deg;,Corvey; CME 3-628-48522-3; ECB 483; EN2 1824: 78; NSTC 2R5346; xOCLC
1839,20100817,1824A080,Sarah RENOU,1824,Female,,"THE IONIAN; OR, WOMAN IN THE NINETEENTH CENTURY. BY SARAH RENOU, AUTHOR OF 'VILLAGE CONVERSATIONS, OR THE VICAR'S FIRE-SIDE;' AND 'THE TEMPLE OF TRUTH, AN ALLEGORICAL POEM.' IN THREE VOLUMES","3 vols (I xii, 264p; II 257p; III 252p). 12&deg;",Corvey; CME 3-628-48563-0; ECB 487; EN2 1824: 79; NSTC 2R7148; OCLC 13325839
1840,20100817,1824A081,Regina Maria ROCHE,1824,Female,potgoth,"THE TRADITION OF THE CASTLE; OR, SCENES IN THE EMERALD ISLE. IN FOUR VOLUMES. BY REGINA MARIA ROCHE, AUTHOR OF THE CHILDREN OF THE ABBEY, VICAR OF LANSDOWN, MAID OF THE HAMLET, &C",4 vols (I 386p; II 364p; III 342p; IV 322p). 12&deg;,Corvey; CME 3-628-48464-2; ECB 498; EN2 1824: 80; NSTC 2D1381; OCLC 7032047
1845,20100817,1824A086,Catharine Maria SEDGWICK,1824,Female,,"REDWOOD; A TALE. BY THE AUTHOR OF ""A NEW ENGLAND TALE."" IN THREE VOLUMES","3 vols (I xv, 295p; II 282p; III 297p). 12&deg;",Corvey; CME 3-628-48520-7; ECB 482; EN2 1824: 87; NSTC 2S12240; OCLC 11990954
1846,20100817,1824A087,Anna White SMITH,1824,Female,,"CAROLINE, AND ZELITE; OR, TRANSATLANTIC TALES, TAKEN FROM REAL LIFE. BY ANNA WHITE SMITH",1 vol.  (139p). 12&deg;,BL N.270(1); ECB 544; EN2 1824: 88; NSTC 2S25296; OCLC 37303449
1847,20100817,1824A088,Margaret SMITH,1824,Female,,"A WINTER IN WASHINGTON; OR, MEMOIRS OF THE SEYMOUR FAMILY. IN THREE VOLUMES","3 vols (I xii, 272p; II 293p; III 287p). 12&deg;",Corvey; CME 3-628-48937-7; EN2 1824: 89; NSTC 2W27490; xOCLC
1848,20100817,1824A089,Rosalia ST CLAIR,1824,Female,,"THE BANKER'S DAUGHTERS OF BRISTOL; OR, COMPLIANCE AND DECISION. A NOVEL. IN THREE VOLUMES. BY ROSALIA ST. CLAIR, AUTHOR OF THE BLIND BEGGAR, HIGHLAND CASTLE, &C",3 vols (I 255p; II 308p; III 294p). 12&deg;,Corvey; CME 3-628-48595-9; ECB 511; EN2 1824: 81; NSTC 2S1990; OCLC 7032221
1849,20100817,1824A090,Louisa Sidney STANHOPE,1824,Female,,"THE SIEGE OF KENILWORTH. AN HISTORICAL ROMANCE. IN FOUR VOLUMES. BY LOUISA SIDNEY STANHOPE, AUTHOR OF THE BANDIT'S BRIDE, THE CRUSADERS, THE FESTIVAL OF MORA, AGE WE LIVE IN, DI MONTRANZO, TREACHERY, &C","4 vols (I vi, 275p; II 278p; III 293p; IV 306p). 12&deg;",Corvey; CME 3-628-48781-1; ECB 558; EN2 1824: 90; NSTC 2S36114; OCLC 7104502
1850,20100817,1824A091,Jane TAYLOR,1824,Female,,"SINCERITY: A TALE. BY THE AUTHOR OF ""RACHEL,"" &C","1 vol.  (iv, 176p, ill.). 12&deg;",Corvey; CME 3-628-48702-1; ECB 539; EN2 1824: 91; NSTC 2S22570; OCLC 37850024
1852,20100817,1824A093,Catherine George WARD,1824,Female,,"THE FIRST CHILD; OR, THE HEIRESS OF MONTEITH. BY MRS. CATHERINE G. WARD, AUTHORESS OF THE FOLLOWING POPULAR WORKS: MYSTERIOUS MARRIAGE&#8212;ROSE OF CLAREMONT&#8212;ORPHAN BOY&#8212;FAMILY PORTRAITS&#8212;THE COTTAGE ON THE CLIFF&#8212;THE WIDOW'S CHOICE&#8212;AND MARRIETTE MOULINE. &C. &C. &C","1 vol.  (627p, ill.). 8&deg;",IU 823.M.383fir; EN2 1824: 93; xNSTC; OCLC 18006072
1853,20100817,1824A094,Catherine George WARD,1824,Female,,"THE FISHER'S DAUGHTER, OR THE WANDERINGS OF WOLF, AND THE FORTUNES OF ALFRED. BEING THE SEQUEL TO THAT SO GREATLY ADMIRED AND POPULAR WORK, ENTITLED, THE COTTAGE ON THE CLIFF, OR A SEA-SIDE STORY. BY MRS. CATHERINE G. WARD, AUTHORESS OF&#8212;MYSTERIOUS MARRIAGE&#8212;FAMILY PORTRAITS&#8212;ORPHAN BOY&#8212;WIDOW'S CHOICE&#8212;THE THORN, &C. &C","1 vol.  (911p, ill.). 8&deg;",IU 823.M.383fi.1824; ECB 623; EN2 1824: 94; NSTC 2W4960; OCLC 4086281
1854,20100817,1824A095,Mary WHITE,1824,Female,,"BEATRICE; OR, THE WYCHERLY FAMILY. A NOVEL. IN FOUR VOLUMES. BY MARY WHITE","4 vols (I ii, 347p; II 311p; III 354p; IV 313p). 12&deg;",Corvey; CME 3-628-48903-2; ECB 634; EN2 1824: 95; NSTC 2W17293; OCLC 52858892
1858,20100817,1824A099,Anne WOODROOFFE,1824,Female,,"SHADES OF CHARACTER; OR, THE INFANT PILGRIM. BY THE AUTHOR OF ""THE HISTORY OF MICHAEL KEMP.""",3 vols (I 474p; II 621p; III 390p). 8&deg;,Corvey; CME 3-628-48649-1; ECB 529; EN2 1824: 99; NSTC 2S14760; OCLC 4321555
1873,20100817,1825A015,Mary Margaret BUSK,1825,Female,,"TALES OF FAULT AND FEELING. BY THE AUTHOR OF ""ZEAL AND EXPERIENCE.""",3 vols (I 314p; II 333p; III 303p). 12&deg;,Corvey; CME 3-628-51147-X; ECB 575; EN2 1825: 17; NSTC 2B62413; OCLC 13277095
1874,20100817,1825A016,Cecilia Mary CADELL,1825,Female,,MASSENBURG. A TALE. IN THREE VOLUMES,"3 vols (I iv, 328p; II 359p; III 308p). 12&deg;",Corvey; CME 3-628-48135-X; ECB 372; EN2 1825: 18; NSTC 2C939; xOCLC
1875,20100817,1825A017,Harriet Vaughan Foster CHENEY,1825,Female,,"A PEEP AT THE PILGRIMS IN SIXTEEN HUNDRED THIRTY-SIX. A TALE OF OLDEN TIMES. BY THE AUTHOR OF DIVERS UNFINISHED MANUSCRIPTS, &C. &C. IN THREE VOLUMES",3 vols (I 299p; II 326p; III 352p). 12&deg;,Corvey; CME 3-628-48411-1; ECB 440; EN2 1825: 19; NSTC 2C17675; OCLC 10030666
1877,20100817,1825A019,Frances Clarinda Adeline COX,1825,Female,,"THE CAMISARD; OR, THE PROTESTANTS OF LANGUEDOC: A TALE IN THREE VOLUMES",3 vols (I 360p; II 405p; III 444p). 12&deg;,BL N.334; ECB 94; EN2 1825: 21; NSTC 2C40920; OCLC 14373841
1883,20100817,1825A025,Mary Diana DODS,1825,Female,,TALES OF THE WILD AND THE WONDERFUL,"1 vol.  (x, 356p). 8&deg;",Corvey; CME 3-628-51167-4; ECB 576; EN2 1825: 15; NSTC 2B41787; OCLC 6167231
1884,20100817,1825A026,Mrs DOUGLAS,1825,Female,,SUNGROVE ABBEY. AN INTERESTING DOMESTIC TALE,"1 vol.  (592p, ill.). 8&deg;",BL RB.23.a.12456; EN2 1825: 27; xNSTC; xOCLC
1885,20100817,1825A027,Rebecca EDRIDGE,1825,Female,,"THE HIGHEST CASTLE AND THE LOWEST CAVE; OR, EVENTS OF THE DAYS WHICH ARE GONE. BY REBECCA EDRIDGE, AUTHOR OF THE SCRINIUM. IN THREE VOLUMES",3 vols (I 312p; II 300p; III 271p). 12&deg;,Corvey; CME 3-628-47515-5; ECB 179; EN2 1825: 28; NSTC 2E4720; OCLC 10108824
1891,20100817,1825A033,Catherine Grace GODWIN,1825,Female,,REINE CANZIANI: A TALE OF MODERN GREECE. IN TWO VOLUMES,"2 vols (I viii, 309p; II 292p). 12&deg;",Corvey; CME 3-628-48562-2; ECB 485; EN2 1825: 34; NSTC 2C6383; xOCLC
1893,20100817,1825A035,Sarah GREEN,1825,Female,,"PARENTS AND WIVES; OR, INCONSISTENCY AND MISTAKES. A NOVEL. IN THREE VOLUMES. BY MRS. GREEN, AUTHOR OF WHO IS THE BRIDEGROOM? GRETNA GREEN MARRIAGES; GOOD MEN OF MODERN DATE; FESTIVAL OF ST. JAGO; FUGITIVE; &C",3 vols (I 248p; II 230p; III 227p). 12&deg;,Corvey; CME 3-628-47927-4; ECB 243; EN2 1825: 36; NSTC 2G20158; xOCLC
1894,20100817,1825A036,Mary Leman GRIMSTONE,1825,Female,,"THE BEAUTY OF THE BRITISH ALPS; OR, LOVE AT FIRST SIGHT. BY M. L. GRIMSTONE","1 vol.  (iv, 549p, ill.). 8&deg;",BRu ENC; EN2 1825: 37; NSTC 2G23371; OCLC 29085189
1895,20100817,1825A037,Anne Raikes HARDING,1825,Female,,"REALITIES, NOT A NOVEL. A TALE FROM REAL LIFE. IN FOUR VOLUMES. BY THE AUTHOR OF CORRECTION, DECISION, REFUGEES, &C","4 vols (I viii, viii, 284p; II 254p; III 263p; IV 243p). 12&deg;",Corvey; CME 3-628-48456-1; ECB 481; EN2 1825: 39; NSTC 2H7490; xOCLC
1899,20100817,1825A041,"Barbara HOFLAND [formerly HOOLE, Barbara]",1825,Female,?,"MODERATION. A TALE. BY MRS. HOFLAND, AUTHOR OF INTEGRITY A TALE, PATIENCE A TALE, DECISION A TALE, THE SON OF A GENIUS; TALES OF THE PRIORY; TALES OF THE MANOR, &C","1 vol.  (253p, ill.). 12&deg;",Corvey; CME 3-628-47662-3; ECB 275; EN2 1825: 42; NSTC 2H29407; OCLC 9673699
1905,20100817,1825A047,Grace KENNEDY,1825,Female,,"DUNALLAN; OR, KNOW WHAT YOU JUDGE; A STORY. IN THREE VOLUMES. BY THE AUTHOR OF ""THE DECISION,"" ""FATHER CLEMENT,"" &C. &C",3 vols (I 270p; II 272p; III 220p). 12&deg;,BL 012642.n.244; EN2 1825: 48; NSTC 2K3058; OCLC 17853165
1906,20100817,1825A048,Grace KENNEDY,1825,Female,,"PHILIP COLVILLE; OR, A COVENANTER'S STORY. UNFINISHED. BY THE AUTHOR OF ""THE DECISION,"" ""FATHER CLEMENT,"" &C. &C",1 vol.  (272p). 12&deg;,Corvey; CME 3-628-48434-0; ECB 445; EN2 1825: 49; NSTC 2K3092; OCLC 2851906
1908,20100817,1825A050,Miss H. LAURENCE,1825,Female,,"LONDON IN THE OLDEN TIME; OR, TALES INTENDED TO ILLUSTRATE THE MANNERS AND SUPERSTITIONS OF ITS INHABITANTS, FROM THE TWELFTH TO THE SIXTEENTH CENTURY","1 vol.  (viii, 324p). 8&deg;",Corvey; CME 3-628-51089-9; ECB 352; EN2 1825: 51; NSTC 2L5526; OCLC 13993966
1909,20100817,1825A051,Elizabeth B. LESTER,1825,Female,,"FIRE-SIDE SCENES. BY THE AUTHOR OF THE BACHELOR AND MARRIED MAN, &C. &C. &C. IN THREE VOLUMES",3 vols (I 312p; II 283p; III 300p). 12&deg;,Corvey; CME 3-628-47551-1; ECB 206; EN2 1825: 52; NSTC 2F6346; OCLC 12158194
1910,20100817,1825A052,Mary Gogo LEWIS,1825,Female,?|romance,AMBITION. IN THREE VOLUMES,3 vols (I 299p; II 365p; III 413p). 12&deg;,Corvey; CME 3-628-47053-6; ECB 15; EN2 1825: 53; NSTC 2L14110; xOCLC
